V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
Avocado,0,0.18699187,0.196969697,0,0.451296648,0.68,0.000584391,0.000999616,0.003921569
Avocado,0,0.18699187,0.196969697,0,0.456709145,0.7,0.000569012,0.000953479,0.003921569
Avocado,0,0.1875,0.202020202,0,0.470588235,0.704545455,0.000507497,0.000876586,0.003921569
Avocado,0,0.189393939,0.202380952,0,0.5,0.708333333,0.000492118,0.000845829,0.003921569
Avocado,0.166666667,0.184684685,0.194444444,0.036994368,0.516483516,0.671428571,0.000399846,0.000891965,0.001937716
Avocado,0.111111111,0.2,0.223958333,0.007843137,0.424828767,0.666666667,0.00035371,0.000845829,0.003890811
Avocado,0.131696429,0.2,0.222222222,0.007843137,0.4,0.625,0.000369089,0.000876586,0.00390619
Avocado,0.143874086,0.204301075,0.227777778,0.007843137,0.403508772,0.625,0.000384468,0.000891965,0.00390619
Avocado,0.166666667,0.178571429,0.192982456,0.011857708,0.5,0.666666667,0.000415225,0.000938101,0.003490965
Avocado,0.074439571,0.200980392,0.223958333,0.003921569,0.378378378,0.55,0.000584391,0.000953479,0.00390619
Avocado,0.080246914,0.202020202,0.222222222,0.007843137,0.384615385,0.544117647,0.000630527,0.000953479,0.003890811
Avocado,0.166666667,0.182795699,0.193877551,0.023337318,0.511111111,0.661816487,0.00041138,0.000907343,0.002383699
Avocado,0.166666667,0.203703704,0.224637681,0.007936508,0.417910448,0.555555556,0.000661284,0.000968858,0.00378316
Avocado,0.166666667,0.204301075,0.228395062,0.011952191,0.430769231,0.558823529,0.000661284,0.000953479,0.003291042
Avocado,0.138888889,0.199186992,0.222222222,0.007843137,0.405405405,0.555555556,0.000676663,0.001014994,0.00390619
Avocado,0,0.195652174,0.220588235,0,0.371611722,0.551724138,0.000692042,0.00106113,0.003921569
Avocado,0.166666667,0.180555556,0.193181818,0.019607843,0.5,0.647058824,0.000430604,0.000938101,0.002552864
Avocado,0,0.192307692,0.208333333,0,0.328358209,0.55,0.000692042,0.001122645,0.003921569
Avocado,0,0.191358025,0.205882353,0,0.314119601,0.558139535,0.00070742,0.001168781,0.003921569
Avocado,0.166666667,0.180555556,0.193333333,0.007905138,0.5,0.653846154,0.000461361,0.000984237,0.003844675
Avocado,0,0.19047619,0.205882353,0,0.296875,0.5625,0.00070742,0.00118416,0.003921569
Avocado,0,0.1875,0.205128205,0,0.298701299,0.56,0.00070742,0.001168781,0.003921569
Avocado,0,0.189393939,0.205882353,0,0.283766353,0.5625,0.00070742,0.001214917,0.003921569
Avocado,0,0.1875,0.204545455,0,0.294427245,0.559491525,0.00070742,0.00118416,0.003921569
Avocado,0,0.189393939,0.205128205,0,0.301369863,0.571428571,0.00070742,0.001168781,0.003921569
Avocado,0,0.19047619,0.205128205,0,0.277108434,0.558139535,0.000692042,0.001199539,0.003921569
Avocado,0,0.19047619,0.205128205,0,0.29516317,0.571428571,0.00070742,0.00118416,0.003921569
Avocado,0,0.185714286,0.202380952,0,0.25,0.571428571,0.000661284,0.001230296,0.003921569
Avocado,0,0.18699187,0.204301075,0,0.253626235,0.588235294,0.000661284,0.001214917,0.003921569
Avocado,0,0.182795699,0.202380952,0,0.176776961,0.583333333,0.000645905,0.001337947,0.003921569
Avocado,0,0.183908046,0.2,0,0.229166667,0.6,0.000615148,0.001261053,0.003921569
Avocado,0,0.180555556,0.195652174,0,0.3,0.611111111,0.000538255,0.001214917,0.003921569
Avocado,0,0.177083333,0.195652174,0,0.32,0.625,0.000507497,0.00118416,0.003921569
Avocado,0,0.178571429,0.195121951,0,0.366095146,0.645329301,0.00047674,0.001122645,0.003921569
Avocado,0,0.180555556,0.194444444,0,0.409090909,0.653846154,0.000461361,0.001076509,0.003921569
Avocado,0,0.183908046,0.194444444,0,0.491794458,0.6875,0.000415225,0.000922722,0.003921569
Avocado,0.159090909,0.185714286,0.196078431,0.003921569,0.511111111,0.7,0.000399846,0.000845829,0.003921569
Avocado,0.166666667,0.185185185,0.196078431,0.003921569,0.512820513,0.70212766,0.000384468,0.000845829,0.00390619
Avocado,0.158730159,0.183908046,0.194444444,0.003921569,0.5,0.6875,0.000384468,0.000876586,0.00390619
Avocado,0.166666667,0.183908046,0.194444444,0.007874016,0.522727273,0.7,0.000369089,0.000815071,0.003875433
Avocado,0.166666667,0.185714286,0.195652174,0.011347586,0.527149877,0.709237537,0.000369089,0.000815071,0.003829296
Avocado,0.166666667,0.182539683,0.194444444,0.069705261,0.533333333,0.696969697,0.000369089,0.000815071,0.001599385
Carambula,0.071366567,0.133333333,0.157894737,0.003921569,0.39140809,0.61971831,0.002410611,0.003475586,0.003921569
Carambula,0.071680108,0.133333333,0.157894737,0.003921569,0.381776598,0.62555569,0.002322184,0.003475586,0.003921569
Carambula,0,0.115384615,0.148809524,0,0.346989967,0.652225673,0.003214148,0.003583237,0.003921569
Carambula,0.074074074,0.134453782,0.158730159,0.003921569,0.357142857,0.642857143,0.002337562,0.003475586,0.003921569
Carambula,0.076241135,0.134803922,0.159090909,0.007843137,0.344456804,0.654419774,0.00236832,0.003490965,0.003921569
Carambula,0.076923077,0.133700743,0.158974359,0.007843137,0.336244541,0.662685626,0.002414456,0.003490965,0.003921569
Carambula,0,0.114983001,0.147917981,0,0.330453443,0.642517542,0.003244906,0.003583237,0.003921569
Carambula,0.088888889,0.138655462,0.16,0.007843137,0.247863248,0.650793651,0.002537486,0.003475586,0.003921569
Carambula,0.093537415,0.141129032,0.161016949,0.007843137,0.247332879,0.643312102,0.002568243,0.003460208,0.003921569
Carambula,0.095112782,0.140529058,0.161016949,0.007843137,0.25,0.64084507,0.002614379,0.003460208,0.003921569
Carambula,0.104166667,0.134408602,0.160377358,0.003921569,0.244264969,0.593946324,0.002752787,0.003321799,0.003921569
Carambula,0.080808081,0.143464686,0.164215686,0.003921569,0.213824506,0.472539616,0.003137255,0.003475586,0.003921569
Carambula,0.076923077,0.142857143,0.164621449,0.003921569,0.204074074,0.473142281,0.003029604,0.003460208,0.003921569
Carambula,0.076388889,0.142323232,0.164215686,0.003921569,0.198237885,0.475,0.00284506,0.003475586,0.003921569
Carambula,0.071428571,0.140743541,0.166666667,0.003921569,0.22384506,0.47826087,0.00224529,0.003475586,0.003921569
Carambula,0.071428571,0.139882219,0.164664611,0.003921569,0.232790557,0.482142857,0.002291426,0.003475586,0.003921569
Carambula,0.073170732,0.138888889,0.164102564,0.003921569,0.236842105,0.482355034,0.002306805,0.003475586,0.003921569
Carambula,0.054122653,0.133879781,0.166666667,0.003921569,0.206011352,0.453153103,0.002599,0.003490965,0.003921569
Carambula,0,0.123563218,0.163265306,0,0.154228856,0.45813172,0.002691273,0.003506344,0.003921569
Carambula,0,0.120512821,0.160416667,0,0.107142857,0.466226579,0.002737409,0.003521722,0.003921569
Carambula,0.045098039,0.11827957,0.156790123,0.003921569,0.405601253,0.605381166,0.002814302,0.003506344,0.003921569
Carambula,0,0.112687235,0.155072464,0,0.398476867,0.68,0.002860438,0.003567859,0.003921569
Carambula,0,0.111111111,0.154639175,0,0.393939394,0.684210526,0.002860438,0.003567859,0.003921569
Carambula,0,0.111111111,0.153508772,0,0.386112687,0.688410217,0.002875817,0.003583237,0.003921569
Carambula,0,0.104536489,0.149843761,0,0.383594242,0.702020202,0.003152634,0.003629373,0.003921569
Carambula,0,0.103921569,0.148305085,0,0.365957447,0.702124908,0.003183391,0.003629373,0.003921569
Carambula,0,0.108007449,0.147435897,0,0.374734043,0.703304311,0.003291042,0.003613995,0.003921569
Carambula,0,0.099140552,0.1416122,0,0.438853727,0.757847534,0.003275663,0.003537101,0.003921569
Carambula,0,0.098484848,0.142156863,0,0.443238444,0.759132997,0.003275663,0.003537101,0.003921569
Carambula,0,0.111111111,0.151053836,0,0.363636364,0.645879425,0.003321799,0.00355248,0.003921569
Carambula,0,0.108142494,0.148809524,0,0.48491127,0.74779723,0.00307574,0.003567859,0.003921569
Carambula,0,0.112721755,0.152230971,0,0.364239766,0.651376147,0.003321799,0.003537101,0.003921569
Carambula,0,0.110518068,0.148380944,0,0.445833333,0.737623762,0.003260285,0.003598616,0.003921569
Carambula,0,0.108585859,0.147342995,0,0.343545298,0.683760684,0.003352557,0.003644752,0.003921569
Carambula,0,0.107905983,0.14800995,0,0.342613991,0.680776146,0.003352557,0.003644752,0.003921569
Carambula,0,0.107468124,0.149739583,0,0.428259513,0.698762365,0.003352557,0.003583237,0.003921569
Carambula,0,0.112121212,0.148514851,0,0.385803201,0.674008811,0.003306421,0.003521722,0.003921569
Carambula,0,0.111479725,0.147201946,0,0.386071887,0.675675676,0.003306421,0.003506344,0.003921569
Carambula,0,0.111111111,0.147858928,0,0.399112973,0.68,0.003275663,0.003506344,0.003921569
Carambula,0,0.112299771,0.148867314,0,0.396965818,0.689701272,0.002968089,0.003537101,0.003921569
Carambula,0,0.109677419,0.146307588,0,0.40625,0.683035714,0.003229527,0.003506344,0.003921569
Carambula,0,0.105220576,0.148148148,0,0.427292751,0.686046512,0.002891196,0.003506344,0.003921569
Carambula,0.040737705,0.116666667,0.152230971,0.003921569,0.405500315,0.691022655,0.002856594,0.003521722,0.003921569
Carambula,0,0.118141091,0.148333333,0,0.327548562,0.695702264,0.00295271,0.00355248,0.003921569
Carambula,0,0.11369509,0.146341463,0,0.200875031,0.63985782,0.003306421,0.003629373,0.003921569
Carambula,0,0.111111111,0.143552311,0,0.176088559,0.642279395,0.003321799,0.003644752,0.003921569
Carambula,0,0.115296804,0.147696477,0,0.129831933,0.659453948,0.003337178,0.003706267,0.003921569
Carambula,0,0.114543575,0.148809524,0,0.359045191,0.668524073,0.003137255,0.003567859,0.003921569
Carambula,0.0609319,0.092881944,0.145251397,0.003921569,0.530776515,0.911894273,0.002645136,0.003490965,0.003921569
Carambula,0,0.089143861,0.14021164,0,0.125,0.848749744,0.003275663,0.003752403,0.003921569
Carambula,0,0.089668616,0.141666667,0,0.087583848,0.845899695,0.003275663,0.003798539,0.003921569
Carambula,0,0.087893864,0.137140137,0,0.114455298,0.857142857,0.003260285,0.003737024,0.003921569
Carambula,0,0.077834179,0.125,0,0.074846509,0.882352941,0.003229527,0.003721646,0.003921569
Carambula,0,0.084644534,0.128205128,0.003921569,0.133545648,0.894282082,0.003183391,0.00355248,0.003921569
Carambula,0,0.083333333,0.12653109,0.003921569,0.200873362,0.892742183,0.00307574,0.003521722,0.003921569
Carambula,0.048245614,0.090909091,0.135533434,0.003921569,0.270524881,0.897660165,0.002937332,0.003490965,0.003921569
Carambula,0.043549304,0.084518593,0.128865979,0.003921569,0.343684802,0.898338189,0.00272203,0.003460208,0.003921569
Carambula,0.052419355,0.083333333,0.127129107,0.007843137,0.471140295,0.901408451,0.002276048,0.003383314,0.003921569
Carambula,0.05721393,0.080808081,0.125259827,0.007843137,0.663389061,0.910735245,0.002322184,0.003352557,0.003921569
Carambula,0.053030303,0.086000171,0.128103914,0.003921569,0.591318062,0.912631958,0.002768166,0.003490965,0.003921569
Carambula,0.05141844,0.087398374,0.126495726,0.003921569,0.564360164,0.915276657,0.002906574,0.003490965,0.003921569
Carambula,0,0.085714286,0.125240848,0,0.491363264,0.914893617,0.002983468,0.003521722,0.003921569
Carambula,0.036786787,0.091891892,0.141865434,0.003921569,0.712192682,0.931818182,0.003106498,0.003567859,0.003921569
Carambula,0.052404395,0.096491228,0.143302181,0.003921569,0.758630952,0.933920705,0.003152634,0.003567859,0.003921569
Carambula,0,0.125978091,0.153110048,0,0.22290628,0.909090909,0.00342945,0.003690888,0.003921569
Carambula,0.044715447,0.096219931,0.143643117,0.003921569,0.760184332,0.933847823,0.00319877,0.003583237,0.003921569
Carambula,0,0.126893939,0.153669725,0,0.117775494,0.892413352,0.003414072,0.003675509,0.003921569
Carambula,0,0.124324324,0.153153153,0,0.084134831,0.880597015,0.003414072,0.003721646,0.003921569
Carambula,0.053470719,0.102209945,0.146945452,0.003921569,0.756636501,0.933931095,0.003229527,0.003598616,0.003921569
Carambula,0,0.12254902,0.153238547,0,0.019762846,0.83739214,0.003414072,0.00390619,0.003921569
Carambula,0,0.119236482,0.152777778,0,0.015686275,0.81866543,0.00342945,0.003921569,0.003921569
Carambula,0,0.120689655,0.153669725,0,0.015686275,0.818698489,0.00342945,0.003921569,0.003921569
Carambula,0,0.104166667,0.147798742,0,0.015686275,0.831207949,0.003306421,0.003921569,0.003921569
Carambula,0,0.102777274,0.146725016,0,0.023529412,0.843619064,0.003260285,0.00390619,0.003921569
Carambula,0,0.098550725,0.146141215,0,0.078346121,0.870535714,0.003014225,0.003598616,0.003921569
Carambula,0.033333333,0.101108246,0.150753769,0.003921569,0.105882353,0.875786547,0.002968089,0.00355248,0.003921569
Carambula,0.049342814,0.090779354,0.142857143,0.003921569,0.352506266,0.903846154,0.002675894,0.003506344,0.003921569
Carambula,0.06153083,0.092495637,0.143243243,0.003921569,0.566300366,0.912037037,0.002583622,0.003460208,0.003921569
Carambula,0.060606061,0.092210979,0.143085732,0.003921569,0.561643836,0.914701128,0.002599,0.003490965,0.003921569
Carambula,0.061538462,0.091537133,0.143081761,0.003921569,0.609962795,0.915662651,0.002599,0.003475586,0.003921569
Carambula,0.060158269,0.090909091,0.141975309,0.003921569,0.643024816,0.920903955,0.002645136,0.003490965,0.003921569
Carambula,0.05952381,0.092592593,0.143333333,0.003921569,0.5502942,0.915254237,0.002660515,0.003506344,0.003921569
Carambula,0.051833873,0.089189189,0.138117284,0.003921569,0.746665613,0.931034483,0.002968089,0.003521722,0.003921569
Carambula,0.053409669,0.096666667,0.143131954,0.003921569,0.784191594,0.934673367,0.003152634,0.00355248,0.003921569
Carambula,0.048138603,0.096666667,0.142966361,0.003921569,0.776393189,0.935483871,0.003183391,0.003583237,0.003921569
Carambula,0,0.104660525,0.147196262,0,0.711903168,0.935185185,0.003306421,0.003644752,0.003921569
Carambula,0,0.105469315,0.146942801,0,0.737350463,0.934782609,0.003321799,0.003629373,0.003921569
Carambula,0,0.087719298,0.139534884,0,0.531982691,0.91503268,0.002691273,0.003521722,0.003921569
Carambula,0,0.10998308,0.148669797,0,0.692767392,0.933333333,0.003337178,0.003660131,0.003921569
Carambula,0,0.114686469,0.150075415,0,0.615962984,0.931034483,0.003367935,0.003706267,0.003921569
Carambula,0,0.113922421,0.149839744,0,0.53349359,0.927927928,0.003383314,0.003752403,0.003921569
Carambula,0,0.12037037,0.150793651,0,0.413188406,0.919831224,0.003414072,0.003798539,0.003921569
Carambula,0,0.120424478,0.150806209,0,0.400396825,0.919811321,0.003414072,0.003798539,0.003921569
Carambula,0.041666667,0.119047619,0.151041667,0.003921569,0.450217951,0.931989301,0.003398693,0.003706267,0.003921569
Carambula,0.037037037,0.112794613,0.149779736,0.003921569,0.446808511,0.933628319,0.003383314,0.003690888,0.003921569
Carambula,0.039426523,0.112745098,0.150286355,0.003921569,0.414595628,0.932692308,0.003367935,0.003690888,0.003921569
Carambula,0.037878788,0.104938272,0.149476831,0.003921569,0.347296238,0.924188568,0.003337178,0.003706267,0.003921569
Carambula,0.034869258,0.1,0.149812734,0.003921569,0.241976791,0.899092628,0.003306421,0.003767782,0.003921569
Carambula,0.041343669,0.099506738,0.148619958,0.003921569,0.254967759,0.895989417,0.003291042,0.003752403,0.003921569
Carambula,0.020675505,0.098086124,0.147601279,0.003921569,0.200409836,0.873239437,0.003275663,0.003760092,0.003921569
Cherry,0,0.033333333,0.967261905,0.00877193,0.769230769,0.944444444,0.000338331,0.00083045,0.003598616
Cherry,0,0.033333333,0.973214286,0.011857708,0.795549545,0.947368421,0.000338331,0.000815071,0.003014225
Cherry,0,0.033333333,0.981481481,0.007874016,0.8,0.947368421,0.000369089,0.00083045,0.00372549
Cherry,0,0.033333333,0.98130787,0.009379619,0.792207792,0.952380952,0.000369089,0.000845829,0.00354479
Cherry,0,0.045454545,0.981481481,0.007874016,0.8,0.954545455,0.000399846,0.000861207,0.003860054
Cherry,0,0.033333333,0.97311828,0.007874016,0.8,0.955223881,0.000384468,0.000861207,0.003875433
Cherry,0,0.033333333,0.979532164,0.007874016,0.8,0.954545455,0.000399846,0.000861207,0.003875433
Cherry,0,0.016666667,0.133333333,0,0.464285714,0.84,0.000399846,0.000753556,0.003921569
Cherry,0,0.014492754,0.833333333,0,0.642416226,0.944444444,0.00047674,0.000968858,0.003921569
Cherry,0,0.015151515,0.125,0,0.486298799,0.833333333,0.000399846,0.000753556,0.003921569
Cherry,0,0.015151515,0.966666667,0,0.6,0.9375,0.00047674,0.000984237,0.003921569
Cherry,0,0.015151515,0.916666667,0,0.593976449,0.93877551,0.00047674,0.000984237,0.003921569
Cherry,0,0.011111111,0.5,0,0.565217391,0.941176471,0.000461361,0.000968858,0.003921569
Cherry,0,0.018867925,0.916666667,0.003921569,0.580123457,0.93877551,0.000472895,0.000953479,0.003921569
Cherry,0,0.018518519,0.833333333,0.007843137,0.68,0.9375,0.000461361,0.000891965,0.00390619
Cherry,0,0.027777778,0.974074074,0.008639429,0.7375,0.936170213,0.000461361,0.000845829,0.003660131
Cherry,0,0.025641026,0.973958333,0.01025641,0.727272727,0.9375,0.000445982,0.000861207,0.003644752
Cherry,0,0.016666667,0.416666667,0,0.5,0.842105263,0.000369089,0.000753556,0.003921569
Cherry,0,0.03030303,0.981481481,0.015920445,0.744044243,0.93596563,0.00047674,0.000891965,0.002737409
Cherry,0,0.029411765,0.980952381,0.02053391,0.75,0.9375,0.00047674,0.000891965,0.002614379
Cherry,0,0.025641026,0.958333333,0.027027027,0.769230769,0.9375,0.00047674,0.00083045,0.002429835
Cherry,0,0.03030303,0.980952381,0.035714286,0.766894977,0.935169669,0.00047674,0.00083045,0.002445213
Cherry,0,0.027777778,0.97761194,0.017241379,0.75,0.930232558,0.00047674,0.000845829,0.002891196
Cherry,0,0.027777778,0.973142281,0.01863354,0.745758147,0.928571429,0.00047674,0.000845829,0.00284506
Cherry,0,0.025641026,0.958333333,0.011857708,0.696202532,0.923076923,0.000461361,0.000861207,0.003398693
Cherry,0,0.020833333,0.916666667,0.013245033,0.666666667,0.928571429,0.000430604,0.000861207,0.003275663
Cherry,0,0.020833333,0.416666667,0.007905138,0.624381188,0.933333333,0.000445982,0.000907343,0.003860054
Cherry,0,0.020833333,0.872222222,0.007843137,0.6,0.923076923,0.000445982,0.000938101,0.003890811
Cherry,0,0.025641026,0.833333333,0.011828496,0.652173913,0.923076923,0.000445982,0.000876586,0.00355248
Cherry,0,0.016666667,0.366666667,0.011811024,0.677419355,0.9375,0.000430604,0.000815071,0.003567859
Cherry,0,0.016666667,0.166666667,0.011764706,0.679487179,0.935483871,0.000415225,0.000738178,0.003752403
Cherry,0,0.017857143,0.122222222,0.008,0.647058824,0.933333333,0.000399846,0.000692042,0.003860054
Cherry,0,0.012820513,0.074074074,0.007843137,0.613636364,0.928571429,0.000399846,0.000676663,0.003890811
Cherry,0,0.015151515,0.111111111,0.008762353,0.617021277,0.918918919,0.000369089,0.000630527,0.003710111
Cherry,0,0.015151515,0.071428571,0.015065931,0.626766169,0.916666667,0.00035371,0.000615148,0.002925798
Cherry,0,0.016666667,0.071428571,0.037184791,0.64,0.913043478,0.000338331,0.000599769,0.002076125
Cherry,0,0.025641026,0.5,0.003921569,0.537313433,0.857142857,0.000338331,0.000738178,0.00390619
Cherry,0,0.016666667,0.041666667,0.010323041,0.58,0.869565217,0.000307574,0.000676663,0.003044983
Cherry,0,0.015151515,0.111111111,0.007874016,0.5,0.82,0.000292195,0.000753556,0.003875433
Cherry,0,0.02020202,0.111111111,0.003921569,0.435038363,0.823529412,0.000399846,0.00083045,0.00390619
Cherry,0,0.02020202,0.116666667,0.003921569,0.4375,0.814814815,0.000415225,0.000845829,0.00390619
Cherry,0,0.020833333,0.111111111,0.003921569,0.454545455,0.827586207,0.000415225,0.000845829,0.003921569
Cherry,0,0.016666667,0.111111111,0,0.454545455,0.818181818,0.000415225,0.000845829,0.003921569
Cherry,0,0.027777778,0.5,0.007843137,0.554700855,0.875,0.000322953,0.000753556,0.003890811
Cherry,0,0.020833333,0.25,0.007843137,0.547778454,0.852941176,0.00035371,0.000768935,0.003890811
Cherry,0,0.027777778,0.916666667,0.007874016,0.554804805,0.842105263,0.00035371,0.000799692,0.003860054
Cherry,0,0.033333333,0.973214286,0.011396287,0.769230769,0.952380952,0.000322953,0.000630527,0.003202614
Cherry,0,0.016129032,0.071428571,0.05625,0.8,0.951219512,0.000322953,0.000545944,0.001741638
Cherry,0,0.016129032,0.111111111,0.064690183,0.777777778,0.923076923,0.000307574,0.000538255,0.001757017
Cherry,0,0.014705882,0.0625,0.052494518,0.785714286,0.923076923,0.000292195,0.000522876,0.0016609
Cherry,0,0.015151515,0.111111111,0.06116227,0.783783784,0.923076923,0.000276817,0.000522876,0.001568627
Cherry,0,0.012820513,0.071428571,0.065217391,0.780487805,0.923076923,0.000276817,0.000507497,0.001507113
Cherry,0,0.016666667,0.111111111,0.064935065,0.764705882,0.928571429,0.000276817,0.000492118,0.001491734
Cherry,0,0.016129032,0.071428571,0.057008086,0.774193548,0.9375,0.000261438,0.000492118,0.001495579
Cherry,0,0.015151515,0.111111111,0.056497774,0.761904762,0.923076923,0.000261438,0.000507497,0.001510957
Cherry,0,0.016666667,0.071428571,0.023529412,0.735294118,0.9375,0.000261438,0.000522876,0.00224529
Cherry,0,0.015151515,0.0625,0.024948347,0.705882353,0.941176471,0.000276817,0.000538255,0.002433679
Cherry,0,0.016129032,0.071428571,0.017316125,0.7,0.923076923,0.000292195,0.000584391,0.00295271
Cherry,0,0.016129032,0.111111111,0.015463918,0.692307692,0.923076923,0.000307574,0.000599769,0.003091119
Cherry,0,0.016129032,0.111111111,0.013157895,0.688418139,0.916666667,0.000322953,0.000599769,0.003291042
Cherry,0,0.016129032,0.083333333,0.011811024,0.666666667,0.923076923,0.000322953,0.000615148,0.003367935
Cherry,0,0.016129032,0.111111111,0.009852217,0.666666667,0.911764706,0.00035371,0.000645905,0.00378316
Cherry,0,0.016129032,0.166666667,0.007905138,0.675162338,0.914285714,0.000384468,0.000722799,0.003875433
Cherry,0,0.015151515,0.133333333,0.007874016,0.675,0.916666667,0.000384468,0.000722799,0.003875433
Cherry,0,0.016129032,0.166666667,0.007905138,0.681818182,0.915254237,0.000384468,0.000738178,0.003890811
Cherry,0,0.016666667,0.166666667,0.007874016,0.666666667,0.9,0.000399846,0.000738178,0.003890811
Cherry,0,0.015151515,0.166666667,0.007874016,0.666666667,0.9,0.000399846,0.000738178,0.003890811
Cherry,0,0.016129032,0.2,0.007843137,0.675,0.9,0.000415225,0.000753556,0.003890811
Cherry,0,0.016129032,0.166666667,0.007843137,0.666666667,0.9,0.000415225,0.000738178,0.003890811
Cherry,0,0.015652557,0.166666667,0.007843137,0.666666667,0.90708441,0.000399846,0.000753556,0.003890811
Cherry,0,0.015151515,0.133333333,0.007843137,0.674418605,0.909090909,0.000415225,0.000753556,0.003890811
Cherry,0,0.014492754,0.133333333,0.007843137,0.684210526,0.909090909,0.000399846,0.000738178,0.00390619
Cherry,0,0.016666667,0.166666667,0.007843137,0.686420837,0.90625,0.000384468,0.000768935,0.00390619
Cherry,0,0.015151515,0.166666667,0.007843137,0.683689422,0.903225806,0.000369089,0.000784314,0.00390619
Cherry,0,0.015151515,0.5,0.007843137,0.7,0.945454545,0.000288351,0.00070742,0.003890811
Cherry,0,0.016129032,0.111111111,0.007843137,0.702228544,0.909090909,0.000369089,0.000815071,0.00390619
Cherry,0,0.015432099,0.071428571,0.007843137,0.707317073,0.916666667,0.00035371,0.00083045,0.00390619
Cherry,0,0.015151515,0.071428571,0.007843137,0.692307692,0.913043478,0.000338331,0.00083045,0.00390619
Cherry,0,0.015151515,0.2,0.007843137,0.7,0.947368421,0.000276817,0.000722799,0.003890811
Cherry,0,0.015151515,0.111111111,0.007843137,0.68870674,0.912471396,0.000338331,0.00083045,0.003890811
Cherry,0,0.015873016,0.111111111,0.007874016,0.684931507,0.916666667,0.000322953,0.00083045,0.003890811
Cherry,0,0.033333333,0.969135802,0.008264463,0.75,0.951219512,0.000307574,0.000645905,0.003275663
Cherry,0,0.015151515,0.111111111,0.007905138,0.695652174,0.923076923,0.000322953,0.000815071,0.003875433
Cherry,0,0.020408163,0.166666667,0.007905138,0.705882353,0.939393939,0.000322953,0.000815071,0.003860054
Cherry,0,0.027777778,0.416666667,0.007843137,0.6875,0.951219512,0.000292195,0.000753556,0.003890811
Cherry,0,0.025641026,0.5,0.007874016,0.695652174,0.928571429,0.000322953,0.00083045,0.003875433
Cherry,0,0.023148148,0.2,0.012,0.741338112,0.931034483,0.000322953,0.000799692,0.003417916
Cherry,0,0.016666667,0.2,0.011857708,0.745067698,0.933333333,0.000338331,0.000799692,0.003260285
Cherry,0,0.015151515,0.25,0.011952191,0.741935484,0.938461538,0.00035371,0.000799692,0.003244906
Cherry,0,0.015151515,0.416666667,0.012139615,0.744186047,0.933333333,0.000369089,0.000799692,0.003306421
Cherry,0,0.025641026,0.166666667,0.011857708,0.714285714,0.933333333,0.00035371,0.000799692,0.003598616
Cherry,0,0.025641026,0.5,0.01021756,0.714285714,0.928571429,0.000369089,0.000815071,0.003629373
Cherry,0,0.025641026,0.5,0.022296627,0.725,0.925925926,0.00035371,0.000784314,0.003091119
Cherry,0,0.027777778,0.916666667,0.033085563,0.753972257,0.928571429,0.00035371,0.000676663,0.002506728
Cherry,0,0.027777778,0.611111111,0.030167749,0.777777778,0.936170213,0.000338331,0.000661284,0.002568243
Cherry,0,0.020833333,0.277777778,0.02422798,0.8,0.952566964,0.000322953,0.000630527,0.002906574
Cherry,0,0.018518519,0.166666667,0.022371699,0.79245283,0.954545455,0.000322953,0.000630527,0.002968089
Cherry,0,0.025641026,0.166666667,0.012263678,0.8,0.958333333,0.000292195,0.000630527,0.003306421
Cherry,0,0.018518519,0.166666667,0.011904762,0.790963257,0.95479798,0.000292195,0.000645905,0.003521722
Cherry,0,0.016666667,0.416666667,0.007843137,0.724568966,0.947368421,0.000292195,0.00070742,0.003875433
Huckleberry,0.5,0.598130841,0.62962963,0.007843137,0.689655172,0.764390756,0.001876201,0.00224529,0.003921569
Huckleberry,0.5,0.598484848,0.630268199,0.007843137,0.690140845,0.761904762,0.001860823,0.002260669,0.003921569
Huckleberry,0.5,0.601587302,0.633333333,0.007843137,0.676056338,0.758241758,0.001876201,0.00224529,0.003921569
Huckleberry,0.5,0.605177994,0.633333333,0.007843137,0.672003074,0.758241758,0.001876201,0.00224529,0.003921569
Huckleberry,0.5,0.605263158,0.633333333,0.011764706,0.664596273,0.756410256,0.00189158,0.00224529,0.003921569
Huckleberry,0.5,0.616838488,0.632882883,0.011764706,0.729533973,0.775362319,0.001722414,0.002168397,0.003921569
Huckleberry,0.5,0.611666667,0.633333333,0.007905138,0.680851064,0.759689922,0.001845444,0.002214533,0.003921569
Huckleberry,0.5,0.609649123,0.63372093,0.011764706,0.678321678,0.760068493,0.00189158,0.002214533,0.003921569
Huckleberry,0.5,0.609034268,0.633680556,0.011764706,0.676056338,0.756097561,0.001876201,0.002229912,0.003921569
Huckleberry,0.5,0.606589147,0.63372093,0.007843137,0.677966102,0.757142857,0.001876201,0.002229912,0.003921569
Huckleberry,0.5,0.616737892,0.631111111,0.011764706,0.732142857,0.780487805,0.001799308,0.002168397,0.003921569
Huckleberry,0.5,0.598130841,0.633333333,0.007874016,0.6875,0.756944444,0.001814687,0.002260669,0.003921569
Huckleberry,0.5,0.59751773,0.633333333,0.007843137,0.681818182,0.755137719,0.001799308,0.002260669,0.003921569
Huckleberry,0.5,0.596491228,0.632882883,0.007843137,0.679366231,0.758865248,0.001830065,0.00224529,0.003921569
Huckleberry,0.5,0.595756173,0.631944444,0.007874016,0.681691214,0.760869565,0.001830065,0.002260669,0.003921569
